130	Elliptical trainer	How to Actually Get a Good Workout on the Elliptical Machine	https://greatist.com/move/effective-elliptical-workout	<p>Out of all the cardio machines, the elliptical probably gets the most side-eye.</p><p>Before even stepping foot on the machine, set an intention for the workout. </p>	<p>The ellipictal machine is the most likely avoided of all the exercise machines.</p><p>It is important to know what you are going to do before even getting on the elliptical.</p>	1
131	Elliptical trainer	How to Actually Get a Good Workout on the Elliptical Machine	https://greatist.com/move/effective-elliptical-workout	<p>Out of all the cardio machines, the elliptical probably gets the most side-eye.</p><p>Before even stepping foot on the machine, set an intention for the workout. </p>	<p>Of all cardio machines, the elliptical more than likely gets the most criticism.</p><p></p><p>Before even getting on it, think about your goals for the work out.</p>	1
132	Cell phones	Mobile phone - Wikipedia	https://en.wikipedia.org/wiki/Mobile_phone	<p>A mobile phone is a portable telephone that can make and receive calls over a radio frequency link while the user is moving within a telephone service area.</p><p>Cellphones have small speakers so that the user can use a speakerphone feature and talk to a person on the phone without holding it to their ear. </p>	<p>Mobiles phones are portable phones that use a radio frequency link to make phone calls when a user is on the move, as long as the service area is covered.</p><p></p><p>They also have in built speakers so the speakerphone feature can be used to the user doesn't have to hold the phone up to their ear.</p>	0
133	Cell phones	Mobile phone - Wikipedia	https://en.wikipedia.org/wiki/Mobile_phone	<p>A mobile phone is a portable telephone that can make and receive calls over a radio frequency link while the user is moving within a telephone service area.</p><p>Cellphones have small speakers so that the user can use a speakerphone feature and talk to a person on the phone without holding it to their ear. </p>	<p>A cellphone is a portable phone that can receive and make calls through the use of a radio frequency connection while the individual using the cellphone is moving within a phone service area.</p><p></p><p>Cellphones have small speakers in them so that the individual using the device can use a speakerphone feature and speak to another individual on the phone without pressing it to their ear.</p>	1
134	Cell phones	Smartphones for Sale: Our Best Smartphone Deals | Prepaid ...	https://www.cricketwireless.com/cell-phones/smartphones	<p>Find the smartphone you've been shopping for at Cricket, where we have great sales and everyday prices on popular phones. So whether you're a fan of Samsung smartphones or iPhones, Android or Windows phones, chances are the device you've been looking for is right here. </p>	<p>At Cricket, you will find that smartphone you have been looking for! We have great deals on popular phones with everyday pricing. If you are looking for Samsung, iPhone, Android or Windows smartphones we have them all right here waiting for you.</p>	1
135	Cell phones	Smartphones for Sale: Our Best Smartphone Deals | Prepaid ...	https://www.cricketwireless.com/cell-phones/smartphones	<p>Find the smartphone you've been shopping for at Cricket, where we have great sales and everyday prices on popular phones. So whether you're a fan of Samsung smartphones or iPhones, Android or Windows phones, chances are the device you've been looking for is right here. </p>	<p>At Cricket you can find the smart phone you've been looking for, we carry Samsung smart phones, iPhones, android as well as Windows phones, along with great sales and every day low prices on popular phones. You are sure to find the device you've been looking for at Cricket.</p>	1
136	Hoboken	City of Hoboken, NJ	http://hobokennj.gov/	<p>In recognition of Pride Month, Mayor Dawn Zimmer and the City of Hoboken are pleased to announce the addition of the Academy Award-winning film The Adventures of Priscilla, Queen of the Desert, to the 2017 Movies Under the Stars lineup. </p>	<p>the mayor of hoboken has added a screening of Priscilla Queen of the Desert To the 2017 Movies under the stars roster in celebration of Pride month.</p>	0
137	Hoboken	City of Hoboken, NJ	http://hobokennj.gov/	<p>In recognition of Pride Month, Mayor Dawn Zimmer and the City of Hoboken are pleased to announce the addition of the Academy Award-winning film The Adventures of Priscilla, Queen of the Desert, to the 2017 Movies Under the Stars lineup. </p>	<p>To celebrate Pride Month, an occasion to honor the LGBTQ community, the City and Mayor of Hoboken are adding the film 'The Adventures of Priscilla' to the city's Movies Under the Stars lineup. This film is well known in the culture as well as winning an Academy Award.</p>	0
138	Hoboken	#hoboken hashtag on Twitter	https://twitter.com/hashtag/hoboken	<p>Living in #Hoboken I get that we have to deal with the helicopters but I really hate when they hover low for an extended period of time… </p>	<p>You have to deal with helicopters a lot when you live in Hoboken. I'm used to it by now but it's still annoying.</p>	0
139	Hoboken	#hoboken hashtag on Twitter	https://twitter.com/hashtag/hoboken	<p>Living in #Hoboken I get that we have to deal with the helicopters but I really hate when they hover low for an extended period of time… </p>	<p>I live in a place called #Hoboken. Its expected that we have to deal with helicopters. But non the less I'm very dissatisfied that they hover low for a long duration of time.</p>	1
140	GPS	Global Positioning System - Wikipedia	https://en.wikipedia.org/wiki/Global_Positioning_System	<p>The Global Positioning System (GPS), originally Navstar GPS, is a space-based radionavigation system owned by the United States government and operated by the United States Air Force. </p>	<p>Navstar GPS is owned by the United States government. It is a space-based radionavigational system that is operated by the United States Airforce.</p>	1
141	GPS	Global Positioning System - Wikipedia	https://en.wikipedia.org/wiki/Global_Positioning_System	<p>The Global Positioning System (GPS), originally Navstar GPS, is a space-based radionavigation system owned by the United States government and operated by the United States Air Force. </p>	<p>GPS was initially known as Navstar GPS. It is a navigation system that is based on outerspace, and owned by the government of the United States.</p>	0
142	GPS	Trimble - GPS Tutorial	http://www.trimble.com/gps_tutorial/	<p>How to Use this Tutorial GPS is a complex technology but understanding it can be quite easy if you take it one step at a time. This tutorial is designed to give you a good basic understanding of the principles behind GPS without loading you down with too much technical detail. </p>	<p>How to use the tutorial:  GPS can be a difficult technology, but figuring it out can be simple if you follow this tutorial step by step.  This tutorial was created to give you a basic understanding of the fundamentals behind GPS, without bogging you down with the specific details.</p>	0
143	GPS	Trimble - GPS Tutorial	http://www.trimble.com/gps_tutorial/	<p>How to Use this Tutorial GPS is a complex technology but understanding it can be quite easy if you take it one step at a time. This tutorial is designed to give you a good basic understanding of the principles behind GPS without loading you down with too much technical detail. </p>	<p>The full extent of details on how to utilize this Tutorial GPS technology are challenging. However, if taken slowly it can be quite simple. If you take the tutorial, you will be given a general interpretation of the aspects behind the GPS without too much technological intricacies.</p>	1
144	Pampered Chef	Pampered Chef - Wikipedia	https://en.wikipedia.org/wiki/Pampered_Chef	<p>Pampered Chef, Ltd. is a multinational multi-level marketing company that offers a line of kitchen tools, food products, and cookbooks for preparing food in the home. </p>	<p>Pampered Chef is a multi-level marketing company that sells things for the kitchen through their representatives.</p>	1
145	Pampered Chef	Pampered Chef - Wikipedia	https://en.wikipedia.org/wiki/Pampered_Chef	<p>Pampered Chef, Ltd. is a multinational multi-level marketing company that offers a line of kitchen tools, food products, and cookbooks for preparing food in the home. </p>	<p>A multinational marketing company that offers kitchen tools and food products is Pampered Chef, Ltd. They are a multi-level marketing company that also offers cookbooks for food in the home.</p>	0
146	Pampered Chef	Pampered Chef | Built In Chicago	http://www.builtinchicago.org/company/pampered-chef	<p>We exist to help you enjoy the moments most important to you and yours by inspiring satisfying, stress-free meals fit for the way you live. We use the power of cooking to bring people together as the cornerstone of realizing each person’s full potential–in the home and in life. </p>	<p>We exist to help you appreciate the times most important to you and your family, by creating fulfilling, simple meals, to fit into the lifestyle you live.  We use the power of the culinary arts to unite people as the cornerstone of self realization of each person's full potential - in the kitchen and in life.</p>	0
147	Pampered Chef	Pampered Chef | Built In Chicago	http://www.builtinchicago.org/company/pampered-chef	<p>We exist to help you enjoy the moments most important to you and yours by inspiring satisfying, stress-free meals fit for the way you live. We use the power of cooking to bring people together as the cornerstone of realizing each person’s full potential–in the home and in life. </p>	<p>This company aims to bring people together and realize their full potential in all aspects of life through food. They aim to help people enjoy life by inspiring no hassle meals that cater to their life style.</p>	0
148	Dogs for adoption	Dogs in our Adoption Center | Asheville Humane Society	http://www.ashevillehumane.org/adopt/dogs-adoption	<p>Dogs in our Adoption Center. Our dog and cat rooms are closed daily for naptime from 1-2pm, giving our animals a much-needed break. Our lobby remains open where you can speak with staff, enjoy refreshments, read or watch videos! </p>	<p>We have different rooms for cats and dogs. THey take a nap in the afternoon but you can still come in and talk to our staff and watch some movies or read. Then you can adopt one of them.</p>	1
149	Dogs for adoption	Dogs in our Adoption Center | Asheville Humane Society	http://www.ashevillehumane.org/adopt/dogs-adoption	<p>Dogs in our Adoption Center. Our dog and cat rooms are closed daily for naptime from 1-2pm, giving our animals a much-needed break. Our lobby remains open where you can speak with staff, enjoy refreshments, read or watch videos! </p>	<p>Canines in our Adoption Center. Our canine and feline rooms are not open during 1-2pm for naptime. This allows our animals to take a much-needed break from visitors. Our lobby will remain open so that you may be able to interact with our staff, sip on refreshments, read or even watch videos!</p>	1
150	Dogs for adoption	Adopt A Pet / Search Adoptable Pets - City of Houston	http://www.houstontx.gov/barc/adopt_a_pet.html	<p>BARC Animal Shelter and Adoptions. Adopt A Pet / Search Adoptable Pets. **Please note that all adoptions are completed on a first come, first served basis.** </p>	<p>BARC Animal Shelter and adoptions is a place where you can search for adoptable pets and even adopt one yourself. Company policy is first come first serve.</p>	0
151	Dogs for adoption	Adopt A Pet / Search Adoptable Pets - City of Houston	http://www.houstontx.gov/barc/adopt_a_pet.html	<p>BARC Animal Shelter and Adoptions. Adopt A Pet / Search Adoptable Pets. **Please note that all adoptions are completed on a first come, first served basis.** </p>	<p>BARC Animal Shelter and Adoptions.  Take home a Pet / Search for Pet's that can be adopted.  **Please note that adoptions are done on first come, first served basis**</p>	0
152	Disneyland hotel	Disneyland Hotel (California) - Wikipedia	https://en.wikipedia.org/wiki/Disneyland_Hotel_(California)	<p>The Disneyland Hotel is a resort hotel located at the Disneyland Resort in Anaheim, California, owned by the Walt Disney Company and operated through its Parks and Resorts division. </p>	<p>Found in Anaheim, California and owned by the Walt Disney Company, the Disneyland Hotel, a resort hotel, is operated by Disney's Parks and Resort÷ division.</p>	0
153	Disneyland hotel	Disneyland Hotel (California) - Wikipedia	https://en.wikipedia.org/wiki/Disneyland_Hotel_(California)	<p>The Disneyland Hotel is a resort hotel located at the Disneyland Resort in Anaheim, California, owned by the Walt Disney Company and operated through its Parks and Resorts division. </p>	<p>Disneyland Resort, Anaheim, California is the location of the Disneyland Hotel. This is run by the Parks and Resorts division of the Walt Disney Company.</p>	0
154	Disneyland hotel	Disneyland Hotel - 1200 Photos & 678 Reviews - Hotels - 1150 West ...	https://www.yelp.com/biz/disneyland-hotel-anaheim	<p>Disney Disney Disney... you need to understand that Disney gets an A++ is trying to go above and beyond to make your stay magical. </p>	<p>You should know that Disney goes above and beyond to make your stay magical.</p>	0
155	Disneyland hotel	Disneyland Hotel - 1200 Photos & 678 Reviews - Hotels - 1150 West ...	https://www.yelp.com/biz/disneyland-hotel-anaheim	<p>Disney Disney Disney... you need to understand that Disney gets an A++ is trying to go above and beyond to make your stay magical. </p>	<p>Disney Disney Disney</p><p>you will understand that Disney always gets an A+++ on going above and beyond on making your stay magical.</p>	0
156	Jobs in Michigan	MNA - Nonprofit Job Center - Michigan Nonprofit Association	https://www.mnaonline.org/membership/nonprofit-job-center	<p>With more than 18,000 unique page views each month, the Michigan Nonprofit Job Center is a leading resource for nonprofit job and internship opportunities in Michigan. </p>	<p>The Michigan Nonprofit Job Center has more than 18,000 page views per monn, making it a top resource in looking for nonprofit job and internshp opportunities.</p>	1
157	Jobs in Michigan	MNA - Nonprofit Job Center - Michigan Nonprofit Association	https://www.mnaonline.org/membership/nonprofit-job-center	<p>With more than 18,000 unique page views each month, the Michigan Nonprofit Job Center is a leading resource for nonprofit job and internship opportunities in Michigan. </p>	<p>The Michigan Nonprofit Job Center is a key site for accessing jobs and internships in the nonprofit sector. It gets over 18 thousand unique page views a month.</p>	0
158	Jobs in Michigan	Job Seekers | Michigan Works! Association	http://www.michiganworks.org/job-seekers	<p>Looking for a job? You’re looking in the right place. The Michigan Works! System is one of the state's most valuable and accessible resources for those seeking employment. </p>	<p>Are you looking for work? Then Michigan Works! System is the place! It is your easiest and best option around for finding a job.</p>	1
159	Jobs in Michigan	Job Seekers | Michigan Works! Association	http://www.michiganworks.org/job-seekers	<p>Looking for a job? You’re looking in the right place. The Michigan Works! System is one of the state's most valuable and accessible resources for those seeking employment. </p>	<p>Are you currently looking for a job? Look no further, you're in the right place. The Michigan Works! Systems is one of the state's most valuable and accessible resources for everyone who is seeking employment.</p>	1
160	Orange County Convention Center	Orange County Convention Center Information - International Drive ...	http://www.internationaldriveorlando.com/visitor-information/orange-county-convention-center/	<p>Orange County Convention Center is the second largest meeting and convention facility in the country. Located just 15 minutes from the Orlando International Airport, the Convention Center is surrounded by more than 32,000+ hotel rooms that are directly accessible by International Drive's own transportation system, the I-RIDE Trolley Service. </p>	<p>The second larges meeting and convention facility in the country is Orange County Convention Center. It is about 15 minutes away from Orlando International Airport and is surrounded by more than 32,000 hotel rooms. These are all accessible by the I-RIDE Trolley Service.</p>	1
161	Orange County Convention Center	Orange County Convention Center Information - International Drive ...	http://www.internationaldriveorlando.com/visitor-information/orange-county-convention-center/	<p>Orange County Convention Center is the second largest meeting and convention facility in the country. Located just 15 minutes from the Orlando International Airport, the Convention Center is surrounded by more than 32,000+ hotel rooms that are directly accessible by International Drive's own transportation system, the I-RIDE Trolley Service. </p>	<p>The Orange County Convention Center is the second biggest facility like it in the country. It's near the airport and has tens of thousands of hotel rooms very close to it.</p>	0
162	Orange County Convention Center	OCCC - NAVC - NAVC.com	http://navc.com/conference/occc/	<p>Starting in 2017, the NAVC will host our annual NAVC Conference at the Orange County Convention Center (OCCC) in Orlando, Florida. Mark your calendar for the first OCCC dates: February 4-8, 2017. </p>	<p>NAVC will be hosting the annual conference starting in 2017 at the Orange County Convention Center in Orlando, Florida. Be sure to mark your February 4-8, 2017 date.</p>	0
163	Orange County Convention Center	OCCC - NAVC - NAVC.com	http://navc.com/conference/occc/	<p>Starting in 2017, the NAVC will host our annual NAVC Conference at the Orange County Convention Center (OCCC) in Orlando, Florida. Mark your calendar for the first OCCC dates: February 4-8, 2017. </p>	<p>Beginning in 2017, the NAVC will be hosting the annual NAVC Conference at the Orange County Convention Center (OCCC) in Orlando, FL.  Set your calendars for the first OCCC dates: Feb. 4th-8th, 2017.</p>	0
164	The Music Man	The Music Man - Wikipedia	https://en.wikipedia.org/wiki/The_Music_Man	<p>The Music Man is a musical with book, music, and lyrics by Meredith Willson, based on a story by Willson and Franklin Lacey. The plot concerns con man Harold Hill, who poses as a boys' band organizer and leader and sells band instruments and uniforms to the naive Iowa townsfolk, promising to train the members of the new band. </p>	<p>The Music Man is a musical. Meredith Wilson wrote the lyrics and music and the original story was by Wilson and Franklin Lacey. It's about a conman who pretends to be a band leader to sell equipment to an Iowa town.</p>	1
165	The Music Man	The Music Man - Wikipedia	https://en.wikipedia.org/wiki/The_Music_Man	<p>The Music Man is a musical with book, music, and lyrics by Meredith Willson, based on a story by Willson and Franklin Lacey. The plot concerns con man Harold Hill, who poses as a boys' band organizer and leader and sells band instruments and uniforms to the naive Iowa townsfolk, promising to train the members of the new band. </p>	<p>Meredith Wilson wrote the musical Music Man.  Music Man is a book with accompanying music and lyrics that tells the story of Harold Hill, a con man who convinces the unsuspecting people of a small Iowa town that he is an organizer of boy bands. He pretends that he can not only sell them instruments and uniforms, but can also train the boys to become the next big recording sensation. Meredith Wilson is built around a tale by Wilson and Franklin Lacey.</p>	1
166	The Music Man	The Music Man (1962 film) - Wikipedia	https://en.wikipedia.org/wiki/The_Music_Man_(1962_film)	<p>The Music Man is a 1962 American musical film starring Robert Preston as Harold Hill and Shirley Jones as Marian Paroo. The film is based on the 1957 Broadway musical of the same name by Meredith Willson. </p>	<p>The Music Man was a musical that was made into a film. It was written by Meredith Wilson.</p>	0
167	The Music Man	The Music Man (1962 film) - Wikipedia	https://en.wikipedia.org/wiki/The_Music_Man_(1962_film)	<p>The Music Man is a 1962 American musical film starring Robert Preston as Harold Hill and Shirley Jones as Marian Paroo. The film is based on the 1957 Broadway musical of the same name by Meredith Willson. </p>	<p>The Music Man, released in 1962, is a musical film based on the 1957 Broadway Musical.  The movie stars Shirley Jones as Marian Paroo, and Robert Preston as Harold Hill.  The original musical was created by Meredith Wilson.</p>	1
168	The Secret Garden	The Secret Garden - Wikipedia	https://en.wikipedia.org/wiki/The_Secret_Garden	<p>The Secret Garden is a children's novel by Frances Hodgson Burnett first published as a book in 1911, after a version was published as an American magazine serial beginning in 1910. </p>	<p>One Kids book is called the, 'Secret Garden'. It was written by a person named Hodgson Burnett. This book was published in 1911, there was a version written as an American magazine in the start of 1910.</p>	1
169	The Secret Garden	The Secret Garden - Wikipedia	https://en.wikipedia.org/wiki/The_Secret_Garden	<p>The Secret Garden is a children's novel by Frances Hodgson Burnett first published as a book in 1911, after a version was published as an American magazine serial beginning in 1910. </p>	<p>A children's book known as The Secret Garden, was written by Frances Hodgson Burnett. This story was published as a novel in the year 1911 but first in 1910, it was published in the American magazine.</p>	1
170	The Secret Garden	The Secret Garden (1993 film) - Wikipedia	https://en.wikipedia.org/wiki/The_Secret_Garden_(1993_film)	<p>The Secret Garden is a 1993 American-British drama fantasy film directed by Agnieszka Holland and starring Kate Maberly, Heydon Prowse, Andrew Knott, John Lynch and Maggie Smith. </p>	<p>Directed by Agnieszka Holland, the Secret Garden was an American-British drama fantasy released in 1993 and starring Kate Maberly, Heydon Prowse, Andrew Knott, John Lynch and Maggie Smith.</p>	1
171	The Secret Garden	The Secret Garden (1993 film) - Wikipedia	https://en.wikipedia.org/wiki/The_Secret_Garden_(1993_film)	<p>The Secret Garden is a 1993 American-British drama fantasy film directed by Agnieszka Holland and starring Kate Maberly, Heydon Prowse, Andrew Knott, John Lynch and Maggie Smith. </p>	<p>the secret garden was directed by agnieszka holland and released in 1993. it is a american british drama fantasy movie which features kate maberly, heydon prowse, andrew knott, and maggie smith.</p>	1
172	Map of the United States	United States Map - Nations Online Project	http://www.nationsonline.org/oneworld/usa_map.htm	<p>Map of the United States of America. Map showing the states, capitals and major cities of the United States.</p><p>Map of the USA mainland with states borders and capital cities. </p>	<p>Image of the United States of America, depicting all states, capitals and large cities of the USA.  </p><p></p><p>United States map showing state capitals and borders.</p>	0
173	Map of the United States	United States Map - Nations Online Project	http://www.nationsonline.org/oneworld/usa_map.htm	<p>Map of the United States of America. Map showing the states, capitals and major cities of the United States.</p><p>Map of the USA mainland with states borders and capital cities. </p>	<p>The map of the United States shows fifty states and their capitals as well as many major cities.</p><p></p><p>The map of the United States shows the forty-eight continental states along with their capital cities.</p>	1
174	Map of the United States	22 Gorgeous Maps That Define The United States Of America ...	http://www.businessinsider.com/22-gorgeous-maps-that-define-the-united-states-of-america-2013-7	<p>Here, we look at 22 maps that show us the similarities and differences between Americans. It's a big country and every state is unique. </p>	<p>Now, we will look at 22 maps that will show us the differences and similarities among Americans. </p><p>North America is a large country and every state is distinctive.</p>	0
175	Map of the United States	22 Gorgeous Maps That Define The United States Of America ...	http://www.businessinsider.com/22-gorgeous-maps-that-define-the-united-states-of-america-2013-7	<p>Here, we look at 22 maps that show us the similarities and differences between Americans. It's a big country and every state is unique. </p>	<p>The USA, is on of the largest countries in the world, with each of it's states is exclusively characteristic. You can examine the following 22 maps to see what makes Americans similar or diverse</p>	0
176	Solar panels	Solar panel - Wikipedia	https://en.wikipedia.org/wiki/Solar_panel	<p>Solar panels absorb the sunlight as a source of energy to generate electricity or heat. A photovoltaic (PV) module is a packaged, connect assembly of typically 6x10 photovoltaic solar cells. </p>	<p>Electricity or heat is generated when solar panels absorb sunlight.6x10 photovoltaic (PV) cells are the general size of PV connected and packaged modules.</p>	0
177	Solar panels	Solar panel - Wikipedia	https://en.wikipedia.org/wiki/Solar_panel	<p>Solar panels absorb the sunlight as a source of energy to generate electricity or heat. A photovoltaic (PV) module is a packaged, connect assembly of typically 6x10 photovoltaic solar cells. </p>	<p>Solar panels are made of solar cells which make up what is known as a photovoltaic (PV) module in a connected assembly. This absorbs sunlight and transfers the energy into electricity or heat.</p>	1
178	Solar panels	Buy Solar Panels - Kyocera, Mitsubishi, Sanyo, Sharp, REC Solar ...	https://www.wholesalesolar.com/solar-panels	<p>Wholesale Solar offers all brands of solar panels at the best prices. Compare solar panels below by brand and price, or by wattage, amps, volts, power tolerances, and weight. </p>	<p>Wholesale Solar sells lots of different kinds of panels. They have good prices and they have lots of different weights and amps and all sorts of specs.</p>	0
179	Solar panels	Buy Solar Panels - Kyocera, Mitsubishi, Sanyo, Sharp, REC Solar ...	https://www.wholesalesolar.com/solar-panels	<p>Wholesale Solar offers all brands of solar panels at the best prices. Compare solar panels below by brand and price, or by wattage, amps, volts, power tolerances, and weight. </p>	<p>Wholesale Solar offers many brands of solar panel, and these can be compared by price, brand, wattage, amps, and many other characteristics.</p>	1
180	Alexian Brothers hospital	Alexians - Wikipedia	https://en.wikipedia.org/wiki/Alexians	<p>The Alexians, Alexian Brothers or Cellites are a Catholic religious institute or congregation specifically devoted to caring for the sick which has its origin in Europe at the time of the Black Death.</p><p>In the early 20th century the Alexian Brothers had four hospitals in the United States. The first was built in Chicago in 1866; it was destroyed by the Great Fire, on 9 October 1871, and rebuilt the following year. </p>	<p>A Catholic religious institute known as the Alexian Brothers or Alexians are singularly devoted to tending to the ill. They came about during the era of the Bubonic plague in Europe, which led to the death of over a third of the continent's population. </p><p></p><p>In the previous century, the Alexians built four hospitals in the US. One built in Chicago in 1866 was razed to the ground in 1871 in the Great Fire, and then rebuilt in 1872.</p>	0
181	Alexian Brothers hospital	Alexians - Wikipedia	https://en.wikipedia.org/wiki/Alexians	<p>The Alexians, Alexian Brothers or Cellites are a Catholic religious institute or congregation specifically devoted to caring for the sick which has its origin in Europe at the time of the Black Death.</p><p>In the early 20th century the Alexian Brothers had four hospitals in the United States. The first was built in Chicago in 1866; it was destroyed by the Great Fire, on 9 October 1871, and rebuilt the following year. </p>	<p>A Catholic religious group whose mission is specifically to care for the sick is called the Cellites.  They are also called the Alexian Brothers, or Alexians, and first appeared during the Black Death in Europe.</p><p>The Cellites had four hospitals in the USA in the early 1900's. The first one was in Chicago, but was burned down in the great fire on 9 October 1871, only 5 years after its construction in 1866.  However, it was reconstructed in 1872.</p>	1
182	Alexian Brothers hospital	Dillinger - Alexian Brothers Hospital - AwesomeStories	https://www.awesomestories.com/asset/view/Dillinger-Alexian-Brothers-Hospital	<p>After he was fatally shot, on the 22nd of July 1934, John Dillinger was rushed to the Alexian Brothers Hospital. Here, in a small room on Chicago's Northwest side, Dillinger was pronounced dead. </p>	<p>John Dillinger was officially pronounced dead on July 22nd, 1934. He had been fatally shot, and soon afterward was taken to the Alexian Brothers Hospital. He died in a small room on the Northwest side of Chicago.</p>	0
183	Alexian Brothers hospital	Dillinger - Alexian Brothers Hospital - AwesomeStories	https://www.awesomestories.com/asset/view/Dillinger-Alexian-Brothers-Hospital	<p>After he was fatally shot, on the 22nd of July 1934, John Dillinger was rushed to the Alexian Brothers Hospital. Here, in a small room on Chicago's Northwest side, Dillinger was pronounced dead. </p>	<p>On July 22, 1934, John Dillinger was mortally wounded and subsequently rushed to Alexian Brothers Hospital. In a small room on the Northwest side of Chicago, he was pronounced dead.</p>	1
184	Indexed annuity	What is an equity-indexed annuity? | Investopedia	http://www.investopedia.com/ask/answers/122214/what-equityindexed-annuity.asp	<p>An equity-indexed annuity is a hybrid between a fixed and variable annuity. It is a fixed annuity by legal statute, but it has offerings inside of it that allow the contract holder to invest in stock market indices such as the S&P 500, Dow Jones, and Nasdaq 100. </p>	<p>What is referred to as an equity-indexed annuity is a mix between a fixed and variable annuity. It is a fixed annuity by legal statute but also offers inside of it allowances for the contract holder to invest in stock market indices like the Dow Jones, Nasdaw 100, or S&P.</p>	0
185	Indexed annuity	What is an equity-indexed annuity? | Investopedia	http://www.investopedia.com/ask/answers/122214/what-equityindexed-annuity.asp	<p>An equity-indexed annuity is a hybrid between a fixed and variable annuity. It is a fixed annuity by legal statute, but it has offerings inside of it that allow the contract holder to invest in stock market indices such as the S&P 500, Dow Jones, and Nasdaq 100. </p>	<p>A value recorded annuity is a mixture between a settled and variable annuity. It is a settled annuity by legitimate statute, however it has offerings within it that enable the agreement holder to put resources into securities exchange records, for example, the S&P 500, Dow Jones, and Nasdaq 100</p>	1
186	Indexed annuity	Equity-indexed annuity - Wikipedia	https://en.wikipedia.org/wiki/Equity-indexed_annuity	<p>An indexed annuity (the word equity previously tied to indexed annuities has been removed to help prevent the assumption of stock market vesting being present in these products) in the United States is a type of tax-deferred annuity whose credited interest is linked to an equity index — typically the S&P 500 or international index. </p>	<p>An indexed annuity (the term 'equity' which is commonly tied to indexed annuities has been omitted to help remove the assumption that stock market investing is present in these products) in the U.S. is a type of tax deferred annuity whose earned interest is tied to a certain index, usually the S&P 500 or an international equity index.</p>	1
187	Indexed annuity	Equity-indexed annuity - Wikipedia	https://en.wikipedia.org/wiki/Equity-indexed_annuity	<p>An indexed annuity (the word equity previously tied to indexed annuities has been removed to help prevent the assumption of stock market vesting being present in these products) in the United States is a type of tax-deferred annuity whose credited interest is linked to an equity index — typically the S&P 500 or international index. </p>	<p>An indexed annuity is tax-deferred and the interest is linked to an equity index. THat's usually the S&P 500.</p>	0
188	Wilson antenna	Mount Wilson (California) - Wikipedia	https://en.wikipedia.org/wiki/Mount_Wilson_(California)	<p>Mount Wilson is one of the better-known peaks of the San Gabriel Mountains, located within the San Gabriel Mountains National Monument and Angeles National Forest in Los Angeles County, California.</p><p>The first television antenna on Mount Wilson was erected in 1947 for pioneer station KTLA channel 5. At about the same time, the first FM station broadcast from Mount Wilson, which was the old KFI-FM on 105.9 FM (signed off in 1950). </p>	<p>One of the best known peaks in Angeles National Forest is Mount Wilson, part of the San Gabriel Mountains range in Los Angeles County, California. </p><p></p><p>Mount Wilson has hosted both television and FM station antennae since 1947. The first TV antenna was for KTLA channel 5 and the first radio antenna was for KFI-FM, 105.9 FM.</p>	0
189	Wilson antenna	Mount Wilson (California) - Wikipedia	https://en.wikipedia.org/wiki/Mount_Wilson_(California)	<p>Mount Wilson is one of the better-known peaks of the San Gabriel Mountains, located within the San Gabriel Mountains National Monument and Angeles National Forest in Los Angeles County, California.</p><p>The first television antenna on Mount Wilson was erected in 1947 for pioneer station KTLA channel 5. At about the same time, the first FM station broadcast from Mount Wilson, which was the old KFI-FM on 105.9 FM (signed off in 1950). </p>	<p>One of the most popular known peaks in the San Gabriel Mountains is Mount Wilson.  It is located in Los Angeles County, California, inside of the Angeles National Forest and San Gabriel Mountains National Monument. </p><p></p><p>Mount Wilson had its first television antenna erected in 1947.  The antenna was for KTLA channel 5, a pioneer station.  During this time, the old KFI-FM on channel 105.9 FM was the first FM station to broadcast from Mount Wilson.  The broadcast ended in 1950.</p>	0
190	Wilson antenna	Wilson Trucker Antennas - AlternativeWireless.com	http://www.alternativewireless.com/cellular-antennas/vehicle-antennas/wilson-trucker-antennas.html	<p>Wilson Trucker Antennas offer the highest allowable gain for a vehicle cellular antenna. The Wilson Trucker has an omni-directional design for the professional drivers that demand top performance from their equipment. </p>	<p>Wilson Trucker antennas have the highest allowable gain for a vehicle with a circular antenna.  The Wilson Trucker has a multi-directional design for the daily truck drivers that demand high end quality and performance from their gear.</p>	0
191	Wilson antenna	Wilson Trucker Antennas - AlternativeWireless.com	http://www.alternativewireless.com/cellular-antennas/vehicle-antennas/wilson-trucker-antennas.html	<p>Wilson Trucker Antennas offer the highest allowable gain for a vehicle cellular antenna. The Wilson Trucker has an omni-directional design for the professional drivers that demand top performance from their equipment. </p>	<p>Wilson Trucker Antennas offers the best gain for an automobile cellular antenna.  The Wilson Trucker has a multi directional design for the professional vehicle operators that expect the best performance from their equipment.</p>	0
192	Flame designs	Flame design | Etsy	https://www.etsy.com/market/flame_design	<p>Searching for the perfect flame design items? Shop at Etsy to find unique and handmade flame design related items directly from our sellers. </p>	<p>Looking for the best flame design items? Find unique and handmade flame design related items directly from our sellers when you shop on Etsy.</p>	1
193	Flame designs	Flame design | Etsy	https://www.etsy.com/market/flame_design	<p>Searching for the perfect flame design items? Shop at Etsy to find unique and handmade flame design related items directly from our sellers. </p>	<p>Are you interested in finding the perfect item for you with a flame design? Why not browse our collection of handmade and unique designs at Etsy and find the perfect item for you today.</p>	1
